Review_ID,Booking_ID,Review_Text,Rating,Created_At,vader_score,bert_score,Sentiment_Score,Sentiment_Label,Musician_ID,Avg_Musician_Rating,Review_Length,Sentiment_Rating_Gap,anomaly_score,is_anomaly
R373,B373,High-quality entertainment. The vocalist has an exceptional range and genuine stage presence. Everything ran smoothly and the crowd response was fantastic.,4,2025-05-05,0.8753,,0.8753,POSITIVE,M077,4.0,21,0.12529999999999997,0.1381,False
R374,B374,Excellent entertainment! We were blown away by how well they adapted to different audience moods. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2025-05-15,0.9562,,0.9562,POSITIVE,M020,4.0,27,0.20620000000000005,0.188,False
R375,B375,"Enjoyed the performance very much. Perfectly punctual, impeccably presented, and artistically superb. Would rate 5 stars if setup time had been shorter. Still highly recommended.",4,2024-11-21,0.9661,,0.9661,POSITIVE,M137,4.5,25,0.21609999999999996,0.1756,False
R376,B376,"Perfect in every way. The sound quality was absolutely crystal clear all night. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-12-04,0.9357,,0.9357,POSITIVE,M309,4.5,24,0.06430000000000002,0.2066,False
R377,B377,"Perfect in every way. The acoustic set during dinner was the perfect touch of elegance. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2026-02-20,0.965,,0.965,POSITIVE,M154,4.5,26,0.03500000000000003,0.1834,False
R378,B378,Really great performance overall. The lighting rig they brought added a whole new dimension to the venue. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2025-11-04,0.8966,,0.8966,POSITIVE,M326,4.0,31,0.14659999999999995,0.1687,False
R379,B379,Stay away. The performance lasted only 40 minutes despite booking a two-hour slot. Not a single positive thing to say about the experience.,5,2026-03-27,0.2775,,0.2775,NEGATIVE,M331,5.0,23,0.7224999999999999,0.0207,False
R380,B380,What an incredible evening. We were blown away by how well they adapted to different audience moods. The setlist was perfectly curated for our audience. Highly recommended!,5,2025-02-10,0.9132,,0.9132,POSITIVE,M175,4.5,27,0.08679999999999999,0.2027,False
R381,B381,"Fantastic night! Crowd engagement was phenomenal — they read the room perfectly. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2025-08-08,0.9726,,0.9726,POSITIVE,M308,5.0,23,0.02739999999999998,0.1663,False
R382,B382,Genuinely shocking. Barely interacted with the audience and seemed disengaged. I have been attending events for 20 years and this was the worst entertainment I have ever witnessed.,5,2024-07-18,0.1938,,0.1938,NEGATIVE,M422,4.5,28,0.8062,-0.013,True
R383,B383,Decent performance but not quite what we expected. The energy picked up significantly in the second set — wish the first had matched it. Guests seemed to enjoy it though.,3,2025-05-07,0.9442,,0.9442,POSITIVE,M026,4.0,30,0.44420000000000004,0.091,False
R384,B384,"Wow. Just wow. Perfectly punctual, impeccably presented, and artistically superb. If I could give six stars I would. Guests are still talking about it.",5,2026-05-23,0.9754,,0.9754,POSITIVE,M301,5.0,24,0.024599999999999955,0.1677,False
R385,B385,Communication was poor and the performance reflected that. Ignored our pre-agreed setlist and played entirely different material. Would not rebook.,2,2025-03-25,0.2706,,0.2706,NEGATIVE,M343,2.0,20,0.020600000000000007,-0.0183,True
R386,B386,"Really great performance overall. Perfectly punctual, impeccably presented, and artistically superb. Minor technical hiccup at the start but they handled it gracefully. Would book again.",4,2024-09-28,0.9545,,0.9545,POSITIVE,M264,3.6666666666666665,25,0.20450000000000002,0.1762,False
R387,B387,Really great performance overall. We were blown away by how well they adapted to different audience moods. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2026-03-22,0.9168,,0.9168,POSITIVE,M370,4.5,31,0.16679999999999995,0.1521,False
R388,B388,Disgusting level of professionalism. Quality was drastically below what the demo videos suggested. Will be pursuing this through the platform dispute process.,4,2025-02-25,0.1366,,0.1366,NEGATIVE,M025,3.0,22,0.6134,-0.0091,True
R389,B389,Enjoyed the performance very much. Seamlessly transitioned between genres to keep all demographics happy. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2025-03-25,0.922,,0.922,POSITIVE,M257,4.5,27,0.17200000000000004,0.193,False
R390,B390,Great experience. The lighting rig they brought added a whole new dimension to the venue. They were accommodating with our song requests and the vibe was spot on.,4,2025-12-30,0.7787,,0.7787,POSITIVE,M435,4.666666666666667,28,0.028699999999999948,0.1096,False
R391,B391,Very impressed overall. Played three of our requested songs and arranged them beautifully. Communication beforehand was quick and clear. Performance delivered as promised.,4,2026-01-06,0.9654,,0.9654,POSITIVE,M127,4.0,23,0.21540000000000004,0.1745,False
R392,B392,Attitude was rude and dismissive when guests made requests. Several guests left before the set finished. Not the outcome we were hoping for.,2,2024-10-20,0.4742,,0.4742,NEUTRAL,M149,4.0,23,0.2242,0.0558,False
R393,B393,"Not bad, not great. They were a few minutes late arriving but made up for it with a decent set. If they tightened up the transitions between songs it would make a big difference.",3,2025-12-08,0.7082,,0.7082,POSITIVE,M074,3.5,34,0.20820000000000005,0.0319,False
R394,B394,Disgusting level of professionalism. The performance lasted only 40 minutes despite booking a two-hour slot. Will be pursuing this through the platform dispute process.,4,2025-12-11,0.1366,,0.1366,NEGATIVE,M066,4.0,24,0.6134,0.0236,False
R395,B395,Disgusting level of professionalism. Attitude was rude and dismissive when guests made requests. Will be pursuing this through the platform dispute process.,1,2024-11-01,0.0779,,0.0779,NEGATIVE,M201,3.4,22,0.0779,-0.0472,True
R396,B396,One star is being generous. Had to be asked repeatedly to adjust the volume to an acceptable level. Everything that could go wrong did go wrong.,3,2025-08-06,0.4234,,0.4234,NEUTRAL,M275,3.0,26,0.0766,0.0585,False
R397,B397,Outstanding! The sound quality was absolutely crystal clear all night. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2025-11-17,0.9524,,0.9524,POSITIVE,M282,4.0,24,0.047599999999999976,0.1897,False
R398,B398,High-quality entertainment. Arrived a full hour early and set up without any fuss. Everything ran smoothly and the crowd response was fantastic.,4,2026-05-12,0.8753,,0.8753,POSITIVE,M269,4.0,22,0.12529999999999997,0.1603,False
R399,B399,"Perfect in every way. Their original material was a real talking point among our guests. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-05-04,0.926,,0.926,POSITIVE,M044,5.0,26,0.07399999999999995,0.1962,False
R400,B400,Good performance and good attitude. Incredibly professional attitude from enquiry through to pack-down. Would appreciate a slightly more varied setlist next time.,4,2025-06-09,0.9088,,0.9088,POSITIVE,M373,4.0,22,0.15880000000000005,0.1779,False
R401,B401,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. The acoustic set during dinner was the perfect touch of elegance. Cannot recommend highly enough!,5,2026-05-12,0.8584,,0.8584,POSITIVE,M040,4.0,32,0.14159999999999995,0.102,False
R402,B402,Exceptional talent. Every single technical element was handled with care and expertise. They had the whole room on their feet within minutes. Truly memorable.,5,2025-11-05,0.924,,0.924,POSITIVE,M056,5.0,24,0.07599999999999996,0.2041,False
R403,B403,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Crowd engagement was phenomenal — they read the room perfectly. Cannot recommend highly enough!,1,2024-07-31,0.8746,,0.8746,POSITIVE,M340,1.0,31,0.8746,-0.1646,True
R404,B404,"Communication before the event took a while, but they delivered on the day. Communication was slow before the event and the performance itself was middle-of-the-road.",3,2025-04-12,0.5,,0.5,NEUTRAL,M040,4.0,25,0.0,0.0634,False
R405,B405,Exceptional talent. Incredibly professional attitude from enquiry through to pack-down. They had the whole room on their feet within minutes. Truly memorable.,5,2025-06-04,0.8589,,0.8589,POSITIVE,M165,4.75,22,0.1411,0.1493,False
R406,B406,Communication was poor and the performance reflected that. Attitude was rude and dismissive when guests made requests. Would not rebook.,2,2024-09-29,0.1366,,0.1366,NEGATIVE,M211,2.0,20,0.1134,-0.0223,True
R407,B407,Exceptional talent. The sound quality was absolutely crystal clear all night. They had the whole room on their feet within minutes. Truly memorable.,5,2025-02-03,0.9174,,0.9174,POSITIVE,M259,5.0,23,0.0826,0.1966,False
R408,B408,"What an incredible evening. Perfectly punctual, impeccably presented, and artistically superb. The setlist was perfectly curated for our audience. Highly recommended!",5,2025-02-21,0.9724,,0.9724,POSITIVE,M375,5.0,21,0.027599999999999958,0.1281,False
R409,B409,Best booking decision we ever made. Their original material was a real talking point among our guests. Professionalism from start to finish. Five stars without hesitation.,5,2024-12-09,0.904,,0.904,POSITIVE,M234,5.0,26,0.09599999999999997,0.1911,False
R410,B410,Wow. Just wow. We were blown away by how well they adapted to different audience moods. If I could give six stars I would. Guests are still talking about it.,5,2025-10-31,0.9329,,0.9329,POSITIVE,M050,5.0,30,0.06710000000000005,0.1472,False
R411,B411,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Their original material was a real talking point among our guests. Cannot recommend highly enough!,5,2025-11-13,0.5618,,0.5618,NEUTRAL,M084,5.0,32,0.43820000000000003,0.021,False
R412,B412,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Crowd engagement was phenomenal — they read the room perfectly. Cannot recommend highly enough!,5,2026-04-05,0.8746,,0.8746,POSITIVE,M339,4.6,31,0.12539999999999996,0.1344,False
R413,B413,Wow. Just wow. The lighting rig they brought added a whole new dimension to the venue. If I could give six stars I would. Guests are still talking about it.,5,2025-03-10,0.8982,,0.8982,POSITIVE,M257,4.5,30,0.1018,0.1707,False
R414,B414,Terrible experience. Had to be asked repeatedly to adjust the volume to an acceptable level. Asked for a refund and will be leaving reviews everywhere.,4,2025-07-06,0.3988,,0.3988,NEGATIVE,M385,4.0,25,0.3512,0.0706,False
R415,B415,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. We were blown away by how well they adapted to different audience moods. Cannot recommend highly enough!,5,2026-02-01,0.4612,,0.4612,NEUTRAL,M305,3.5,34,0.5388,-0.0224,True
R416,B416,Superb performance from start to finish. Every single technical element was handled with care and expertise. The guests couldn't stop complimenting the entertainment.,5,2026-03-23,0.9257,,0.9257,POSITIVE,M251,5.0,23,0.07430000000000003,0.1977,False
R417,B417,Superb performance from start to finish. Their original material was a real talking point among our guests. The guests couldn't stop complimenting the entertainment.,5,2026-03-13,0.906,,0.906,POSITIVE,M263,3.6666666666666665,24,0.09399999999999997,0.1637,False
R418,B418,"Incredibly professional attitude from enquiry through to pack-down. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2025-09-12,0.7607,,0.7607,POSITIVE,M278,3.5,29,0.010700000000000043,0.095,False
R419,B419,"They were a few minutes late arriving but made up for it with a decent set. Some songs were great, others fell flat. I think a different setlist would have worked better for our audience.",3,2025-01-26,0.9442,,0.9442,POSITIVE,M121,4.0,35,0.44420000000000004,0.0233,False
R420,B420,Exceptional talent. Arrived a full hour early and set up without any fuss. They had the whole room on their feet within minutes. Truly memorable.,5,2025-03-07,0.8589,,0.8589,POSITIVE,M386,5.0,25,0.1411,0.1716,False
R421,B421,Good performance and good attitude. Incredibly professional attitude from enquiry through to pack-down. Would appreciate a slightly more varied setlist next time.,4,2024-12-26,0.9088,,0.9088,POSITIVE,M179,3.0,22,0.15880000000000005,0.0992,False
R422,B422,Really great performance overall. Arrived a full hour early and set up without any fuss. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2026-04-04,0.9036,,0.9036,POSITIVE,M371,3.8,29,0.15359999999999996,0.1753,False
R423,B423,Okay performance for the price point. Good talent but the pacing felt uneven — big peaks and then lulls. Wouldn't rush to rebook but wouldn't discourage others either.,3,2024-10-11,0.8714,,0.8714,POSITIVE,M078,3.6666666666666665,28,0.37139999999999995,0.1091,False
R424,B424,Wow. Just wow. Every single technical element was handled with care and expertise. If I could give six stars I would. Guests are still talking about it.,5,2025-12-31,0.9478,,0.9478,POSITIVE,M297,4.5,27,0.052200000000000024,0.1919,False
R425,B425,"Fantastic night! They stayed thirty minutes over schedule — for free — because the crowd demanded it. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2024-10-04,0.9431,,0.9431,POSITIVE,M270,4.75,28,0.05689999999999995,0.1751,False
R426,B426,"Not bad, not great. A solid performance, though it felt like they were playing it safe creatively. If they tightened up the transitions between songs it would make a big difference.",3,2026-05-24,0.9576,,0.9576,POSITIVE,M311,4.0,31,0.4576,0.0769,False
R427,B427,The lighting rig they brought added a whole new dimension to the venue. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2026-03-25,0.7782,,0.7782,POSITIVE,M054,5.0,26,0.2218,0.0972,False
R428,B428,Crowd engagement was phenomenal — they read the room perfectly. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2026-05-12,0.953,,0.953,POSITIVE,M048,3.4,23,0.04700000000000004,0.1357,False
R429,B429,Exceptional talent. The lighting rig they brought added a whole new dimension to the venue. They had the whole room on their feet within minutes. Truly memorable.,5,2025-08-22,0.8348,,0.8348,POSITIVE,M230,4.5,27,0.1652,0.1672,False
R430,B430,Crowd engagement was phenomenal — they read the room perfectly. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-08-31,0.953,,0.953,POSITIVE,M170,4.5,23,0.04700000000000004,0.1975,False
R431,B431,"Seamlessly transitioned between genres to keep all demographics happy. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2024-09-13,0.8462,,0.8462,POSITIVE,M304,4.5,30,0.09619999999999995,0.1554,False
R432,B432,Really great performance overall. Arrived a full hour early and set up without any fuss. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2025-03-24,0.9036,,0.9036,POSITIVE,M221,4.0,29,0.15359999999999996,0.1939,False
R433,B433,Really great performance overall. Crowd engagement was phenomenal — they read the room perfectly. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2024-07-23,0.9489,,0.9489,POSITIVE,M262,4.0,28,0.19889999999999997,0.1944,False
R434,B434,Okay performance for the price point. Sound check took longer than expected but the performance itself was reasonable. Wouldn't rush to rebook but wouldn't discourage others either.,3,2025-10-18,0.7672,,0.7672,POSITIVE,M438,4.0,27,0.2672,0.1235,False
R435,B435,"Fantastic night! Perfectly punctual, impeccably presented, and artistically superb. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2025-05-16,0.977,,0.977,POSITIVE,M259,5.0,20,0.02300000000000002,0.1028,False
R436,B436,"Very enjoyable night. The vocalist has an exceptional range and genuine stage presence. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-02-23,0.8825,,0.8825,POSITIVE,M057,4.0,27,0.13249999999999995,0.1954,False
R437,B437,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Their original material was a real talking point among our guests. Cannot recommend highly enough!,5,2025-02-01,0.5618,,0.5618,NEUTRAL,M397,3.0,32,0.43820000000000003,-0.0119,True
R438,B438,Enjoyed the performance very much. Their original material was a real talking point among our guests. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2026-01-17,0.894,,0.894,POSITIVE,M348,4.0,29,0.14400000000000002,0.1942,False
R439,B439,Enjoyed the performance very much. The acoustic set during dinner was the perfect touch of elegance. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2024-10-20,0.952,,0.952,POSITIVE,M162,4.0,29,0.20199999999999996,0.1804,False
R440,B440,They interacted warmly with guests of all ages and backgrounds. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-04-27,0.8889,,0.8889,POSITIVE,M281,5.0,23,0.11109999999999998,0.1813,False
R441,B441,One star is being generous. Sound quality was poor throughout — muffled and unbalanced. Everything that could go wrong did go wrong.,5,2025-04-12,0.1408,,0.1408,NEGATIVE,M319,5.0,22,0.8592,-0.0318,True
R442,B442,Attitude was rude and dismissive when guests made requests. Arrived late and the performance was below par. Wouldn't recommend for a formal event.,2,2024-06-28,0.187,,0.187,NEGATIVE,M035,2.5,23,0.063,0.011,False
R443,B443,"Wow. Just wow. Perfectly punctual, impeccably presented, and artistically superb. If I could give six stars I would. Guests are still talking about it.",5,2025-06-27,0.9754,,0.9754,POSITIVE,M415,4.666666666666667,24,0.024599999999999955,0.1685,False
R444,B444,Superb performance from start to finish. We were blown away by how well they adapted to different audience moods. The guests couldn't stop complimenting the entertainment.,5,2026-06-03,0.9006,,0.9006,POSITIVE,M357,3.75,26,0.09940000000000004,0.163,False
R445,B445,The sound quality was absolutely crystal clear all night. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2026-04-19,0.8944,,0.8944,POSITIVE,M194,4.333333333333333,22,0.10560000000000003,0.1746,False
R446,B446,High-quality entertainment. Every single technical element was handled with care and expertise. Everything ran smoothly and the crowd response was fantastic.,4,2025-11-26,0.9312,,0.9312,POSITIVE,M047,4.5,21,0.18120000000000003,0.1522,False
R447,B447,Wow. Just wow. Played three of our requested songs and arranged them beautifully. If I could give six stars I would. Guests are still talking about it.,5,2025-02-05,0.9644,,0.9644,POSITIVE,M268,5.0,27,0.035599999999999965,0.1638,False
R448,B448,"Crowd engagement was phenomenal — they read the room perfectly. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2025-12-17,0.9616,,0.9616,POSITIVE,M166,4.666666666666667,22,0.2116,0.1432,False
R449,B449,What an incredible evening. Crowd engagement was phenomenal — they read the room perfectly. The setlist was perfectly curated for our audience. Highly recommended!,5,2024-12-08,0.9666,,0.9666,POSITIVE,M308,5.0,24,0.033399999999999985,0.186,False
R450,B450,Ignored our pre-agreed setlist and played entirely different material. Several guests left before the set finished. Not the outcome we were hoping for.,2,2026-01-22,0.7202,,0.7202,POSITIVE,M179,3.0,23,0.47019999999999995,0.0187,False
R451,B451,"Fantastic night! Incredibly professional attitude from enquiry through to pack-down. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",2,2025-12-15,0.9202,,0.9202,POSITIVE,M478,4.0,21,0.6702,-0.0257,True
R452,B452,Arrived 45 minutes late with no apology or explanation. We ended up playing a Spotify playlist for our guests. A total waste of money.,5,2025-03-08,0.3256,,0.3256,NEGATIVE,M069,5.0,24,0.6744,0.0277,False
R453,B453,Outstanding! The acoustic set during dinner was the perfect touch of elegance. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2026-05-04,0.9724,,0.9724,POSITIVE,M166,4.666666666666667,26,0.027599999999999958,0.1618,False
R454,B454,The performance lasted only 40 minutes despite booking a two-hour slot. Ruined what should have been a special occasion. Completely unprofessional.,5,2024-12-02,0.1942,,0.1942,NEGATIVE,M435,4.666666666666667,21,0.8058,0.0001,False
R455,B455,Stay away. Sound quality was poor throughout — muffled and unbalanced. Not a single positive thing to say about the experience.,1,2024-06-12,0.1397,,0.1397,NEGATIVE,M095,1.0,21,0.1397,-0.0978,True
R456,B456,Superb performance from start to finish. Seamlessly transitioned between genres to keep all demographics happy. The guests couldn't stop complimenting the entertainment.,5,2025-06-15,0.9342,,0.9342,POSITIVE,M326,4.0,22,0.06579999999999997,0.1661,False
R457,B457,Arrived 45 minutes late with no apology or explanation. Several guests left before the set finished. Not the outcome we were hoping for.,2,2026-03-14,0.6962,,0.6962,POSITIVE,M431,3.6666666666666665,23,0.44620000000000004,0.0356,False
R458,B458,"Wow. Just wow. Perfectly punctual, impeccably presented, and artistically superb. If I could give six stars I would. Guests are still talking about it.",5,2026-02-14,0.9754,,0.9754,POSITIVE,M003,5.0,24,0.024599999999999955,0.1677,False
R459,B459,Enjoyed the performance very much. Every single technical element was handled with care and expertise. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2025-07-09,0.911,,0.911,POSITIVE,M339,4.6,28,0.16100000000000003,0.1807,False
R460,B460,"Very enjoyable night. Their original material was a real talking point among our guests. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-07-28,0.9024,,0.9024,POSITIVE,M004,4.0,28,0.15239999999999998,0.202,False
R461,B461,Superb performance from start to finish. Crowd engagement was phenomenal — they read the room perfectly. The guests couldn't stop complimenting the entertainment.,5,2025-02-01,0.9614,,0.9614,POSITIVE,M357,3.75,23,0.03859999999999997,0.1658,False
R462,B462,High-quality entertainment. The vocalist has an exceptional range and genuine stage presence. Everything ran smoothly and the crowd response was fantastic.,4,2025-12-26,0.8753,,0.8753,POSITIVE,M346,4.0,21,0.12529999999999997,0.1381,False
R463,B463,Good performance and good attitude. They stayed thirty minutes over schedule — for free — because the crowd demanded it. Would appreciate a slightly more varied setlist next time.,4,2026-01-16,0.936,,0.936,POSITIVE,M011,4.5,29,0.18600000000000005,0.1765,False
R464,B464,Enjoyed the performance very much. The vocalist has an exceptional range and genuine stage presence. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2025-12-22,0.8295,,0.8295,POSITIVE,M474,4.0,28,0.07950000000000002,0.1731,False
R465,B465,Outstanding! Arrived a full hour early and set up without any fuss. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2025-07-26,0.927,,0.927,POSITIVE,M089,4.5,26,0.07299999999999995,0.2006,False
R466,B466,Wow. Just wow. The sound quality was absolutely crystal clear all night. If I could give six stars I would. Guests are still talking about it.,5,2026-01-12,0.944,,0.944,POSITIVE,M135,5.0,26,0.05600000000000005,0.1884,False
R467,B467,What an incredible evening. The sound quality was absolutely crystal clear all night. The setlist was perfectly curated for our audience. Highly recommended!,5,2025-12-29,0.9289,,0.9289,POSITIVE,M391,4.75,23,0.07110000000000005,0.1898,False
R468,B468,Enjoyed the performance very much. The vocalist has an exceptional range and genuine stage presence. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2025-06-08,0.8295,,0.8295,POSITIVE,M002,4.0,28,0.07950000000000002,0.1731,False
R469,B469,Very impressed overall. The acoustic set during dinner was the perfect touch of elegance. Communication beforehand was quick and clear. Performance delivered as promised.,4,2026-01-07,0.968,,0.968,POSITIVE,M398,4.0,24,0.21799999999999997,0.1813,False
R470,B470,Excellent entertainment! Crowd engagement was phenomenal — they read the room perfectly. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2026-05-18,0.9701,,0.9701,POSITIVE,M248,4.5,24,0.22009999999999996,0.1738,False
R471,B471,"Their original material was a real talking point among our guests. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2024-08-30,0.8072,,0.8072,POSITIVE,M137,4.5,32,0.05720000000000003,0.1085,False
R472,B472,Okay performance for the price point. They were a few minutes late arriving but made up for it with a decent set. Wouldn't rush to rebook but wouldn't discourage others either.,3,2026-03-22,0.7672,,0.7672,POSITIVE,M364,3.3333333333333335,31,0.2672,0.0804,False
R473,B473,"Perfect in every way. They interacted warmly with guests of all ages and backgrounds. Arrived early, set up quickly, and delivered a flawless set. 10/10.",2,2024-07-05,0.9329,,0.9329,POSITIVE,M009,3.6666666666666665,25,0.6829,-0.0077,True
R474,B474,Wow. Just wow. Seamlessly transitioned between genres to keep all demographics happy. If I could give six stars I would. Guests are still talking about it.,5,2024-10-12,0.9531,,0.9531,POSITIVE,M082,4.5,26,0.04690000000000005,0.1952,False
R475,B475,"High-quality entertainment. Perfectly punctual, impeccably presented, and artistically superb. Everything ran smoothly and the crowd response was fantastic.",4,2026-05-09,0.9702,,0.9702,POSITIVE,M309,4.5,18,0.22019999999999995,0.0849,False
R476,B476,"Enjoyed the performance very much. Perfectly punctual, impeccably presented, and artistically superb. Would rate 5 stars if setup time had been shorter. Still highly recommended.",4,2026-01-07,0.9661,,0.9661,POSITIVE,M108,4.25,25,0.21609999999999996,0.174,False
R477,B477,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Incredibly professional attitude from enquiry through to pack-down. Cannot recommend highly enough!,5,2025-10-10,0.3298,,0.3298,NEGATIVE,M243,4.333333333333333,29,0.6702,0.0291,False
R478,B478,Very impressed overall. Seamlessly transitioned between genres to keep all demographics happy. Communication beforehand was quick and clear. Performance delivered as promised.,4,2025-11-07,0.952,,0.952,POSITIVE,M183,4.5,22,0.20199999999999996,0.1745,False
R479,B479,"Crowd engagement was phenomenal — they read the room perfectly. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2025-11-26,0.8942,,0.8942,POSITIVE,M365,4.0,31,0.1442,0.1676,False
R480,B480,"Perfect in every way. The vocalist has an exceptional range and genuine stage presence. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-03-05,0.8953,,0.8953,POSITIVE,M299,4.0,25,0.10470000000000002,0.1824,False
R481,B481,"Really great performance overall. Perfectly punctual, impeccably presented, and artistically superb. Minor technical hiccup at the start but they handled it gracefully. Would book again.",4,2026-03-21,0.9545,,0.9545,POSITIVE,M418,4.0,25,0.20450000000000002,0.1988,False
R482,B482,Exceptional talent. Incredibly professional attitude from enquiry through to pack-down. They had the whole room on their feet within minutes. Truly memorable.,5,2025-02-20,0.8589,,0.8589,POSITIVE,M478,4.0,22,0.1411,0.1538,False
R483,B483,Superb performance from start to finish. The vocalist has an exceptional range and genuine stage presence. The guests couldn't stop complimenting the entertainment.,5,2025-12-06,0.8629,,0.8629,POSITIVE,M462,5.0,23,0.1371,0.1671,False
R484,B484,"What an incredible evening. Perfectly punctual, impeccably presented, and artistically superb. The setlist was perfectly curated for our audience. Highly recommended!",5,2024-11-24,0.9724,,0.9724,POSITIVE,M364,3.3333333333333335,21,0.027599999999999958,0.0746,False
R485,B485,Exceptional talent. Incredibly professional attitude from enquiry through to pack-down. They had the whole room on their feet within minutes. Truly memorable.,5,2026-04-29,0.8589,,0.8589,POSITIVE,M347,4.333333333333333,22,0.1411,0.1599,False
R486,B486,Excellent entertainment! They interacted warmly with guests of all ages and backgrounds. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2025-05-17,0.9588,,0.9588,POSITIVE,M093,4.0,24,0.20879999999999999,0.1932,False
R487,B487,Superb performance from start to finish. Played three of our requested songs and arranged them beautifully. The guests couldn't stop complimenting the entertainment.,5,2026-03-24,0.952,,0.952,POSITIVE,M436,3.5,23,0.04800000000000004,0.15,False
R488,B488,Mixed feelings. Started really strongly then seemed to lose the room halfway through. They were a few minutes late arriving but made up for it with a decent set.,3,2026-03-21,0.4802,,0.4802,NEUTRAL,M294,3.0,29,0.019799999999999984,0.0482,False
R489,B489,Disgusting level of professionalism. Arrived 45 minutes late with no apology or explanation. Will be pursuing this through the platform dispute process.,4,2026-01-21,0.1305,,0.1305,NEGATIVE,M373,4.0,22,0.6194999999999999,0.0305,False
R490,B490,"Fantastic night! The lighting rig they brought added a whole new dimension to the venue. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2025-09-04,0.909,,0.909,POSITIVE,M409,5.0,26,0.09099999999999997,0.1947,False
R491,B491,What an incredible evening. Arrived a full hour early and set up without any fuss. The setlist was perfectly curated for our audience. Highly recommended!,5,2026-02-06,0.882,,0.882,POSITIVE,M415,4.666666666666667,25,0.118,0.1783,False
R492,B492,High-quality entertainment. Incredibly professional attitude from enquiry through to pack-down. Everything ran smoothly and the crowd response was fantastic.,4,2024-07-26,0.8753,,0.8753,POSITIVE,M177,3.0,19,0.12529999999999997,0.0522,False
R493,B493,Really great performance overall. The sound quality was absolutely crystal clear all night. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2025-04-24,0.9248,,0.9248,POSITIVE,M220,4.666666666666667,27,0.17479999999999996,0.1667,False
R494,B494,Great experience. They interacted warmly with guests of all ages and backgrounds. They were accommodating with our song requests and the vibe was spot on.,4,2024-12-01,0.8892,,0.8892,POSITIVE,M430,4.333333333333333,25,0.1392,0.1883,False
R495,B495,"Mixed feelings. Started really strongly then seemed to lose the room halfway through. Some technical issues in the first half, though they rallied well after the break.",3,2025-04-05,0.6003,,0.6003,POSITIVE,M072,3.75,27,0.10029999999999994,0.1006,False
R496,B496,Arrived a full hour early and set up without any fuss. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-12-16,0.812,,0.812,POSITIVE,M425,3.75,24,0.18799999999999994,0.132,False
R497,B497,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Arrived a full hour early and set up without any fuss. Cannot recommend highly enough!,5,2025-10-23,0.3298,,0.3298,NEGATIVE,M441,5.0,32,0.6702,0.0132,False
